"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.194571177E1,-3.344010115E-1,-1.854984462E-1,-5.750341415E-1,6.905779999E-1
1.195026516E1,-3.454803824E-1,-1.482766271E-1,-6.919527054E-1,7.874904439E-1
1.195481776E1,-2.954027057E-1,-1.051640213E-1,-8.159456253E-1,8.741221272E-1
1.195937120E1,-2.775073051E-1,-6.341198087E-2,-8.824729919E-1,9.272485995E-1
1.196392531E1,-2.775895596E-1,1.959025860E-2,-9.609117508E-1,1.000395489E0
1.196847870E1,-3.006947041E-1,9.097760916E-2,-9.962635040E-1,1.044622037E0
1.197303130E1,-3.042272329E-1,1.099624038E-1,-1.036352158E0,1.085666493E0
1.197758474E1,-3.149982393E-1,1.600863338E-1,-1.081143379E0,1.137419242E0
1.198213885E1,-3.165565729E-1,1.647709012E-1,-1.111492157E0,1.167378400E0
1.198669229E1,-3.284817338E-1,2.027165890E-1,-1.156080246E0,1.218817378E0
1.199124484E1,-3.509870172E-1,2.165811658E-1,-1.179026604E0,1.249080870E0
1.199579833E1,-3.770001531E-1,2.253484875E-1,-1.216209412E0,1.293087928E0
1.200035245E1,-4.017393589E-1,2.145780623E-1,-1.219822884E0,1.302077619E0
1.200490583E1,-4.419866204E-1,2.247673869E-1,-1.230542183E0,1.326690098E0
1.200945844E1,-4.690400660E-1,2.009896636E-1,-1.202952385E0,1.306709558E0
1.201401188E1,-5.091929436E-1,1.956586540E-1,-1.223151207E0,1.339275415E0
1.201856599E1,-5.529186130E-1,1.610222459E-1,-1.169187546E0,1.303321401E0
1.202311938E1,-6.001482010E-1,1.139164269E-1,-1.160655022E0,1.311592503E0
1.202767198E1,-6.195797324E-1,9.727442265E-2,-1.142545700E0,1.303361820E0
1.203222542E1,-6.828694940E-1,7.279020548E-2,-1.129218102E0,1.321643931E0
1.203677953E1,-6.869205832E-1,8.349460363E-2,-1.123071671E0,1.319136541E0
1.204133292E1,-6.867688298E-1,7.688632607E-2,-1.112144470E0,1.309361774E0
1.204588552E1,-7.133164406E-1,8.895331621E-2,-1.108395576E0,1.321088109E0
1.205043896E1,-7.186789513E-1,1.030542552E-1,-1.085527420E0,1.305943871E0
1.205499307E1,-6.956083775E-1,1.170127094E-1,-1.088966370E0,1.297463195E0
1.205954651E1,-6.703776717E-1,1.452733874E-1,-1.070878983E0,1.271728106E0
1.206409906E1,-6.333822012E-1,1.689121425E-1,-1.048015594E0,1.236139560E0
1.206865250E1,-5.844277740E-1,2.023670673E-1,-1.039509773E0,1.209582086E0
1.207320667E1,-5.327578783E-1,2.409535944E-1,-1.026240349E0,1.181126092E0
1.207776005E1,-4.712730050E-1,2.870935202E-1,-9.723606110E-1,1.118036713E0
1.208231266E1,-4.429005980E-1,3.074162006E-1,-9.137697220E-1,1.060962188E0
1.208686609E1,-3.950250149E-1,3.091744184E-1,-8.385257721E-1,9.771177277E-1
1.209142021E1,-3.445116282E-1,3.042257726E-1,-7.657623291E-1,8.931033128E-1
1.209597359E1,-2.794188857E-1,2.997407317E-1,-6.978683472E-1,8.092834175E-1
1.210052620E1,-2.308350205E-1,3.096659780E-1,-6.085662842E-1,7.207848131E-1
1.210507964E1,-1.940150261E-1,3.433210552E-1,-5.241785049E-1,6.559529574E-1
1.210963375E1,-1.476097703E-1,3.121869564E-1,-4.136209488E-1,5.388243028E-1
1.211418714E1,-1.419266760E-1,3.046610355E-1,-3.534002304E-1,4.877020102E-1
1.211873974E1,-1.530191600E-1,2.943118513E-1,-3.052206039E-1,4.507703919E-1
1.212329318E1,-1.734753251E-1,2.836435437E-1,-2.571277618E-1,4.203118297E-1
1.212784734E1,-1.769303083E-1,3.011814952E-1,-2.473678589E-1,4.280250982E-1
1.213240073E1,-1.681856513E-1,2.894240320E-1,-1.874732971E-1,3.836651153E-1
1.213695333E1,-2.214477658E-1,2.626429200E-1,-1.539812088E-1,3.764712859E-1
1.214150677E1,-2.124713063E-1,2.519892454E-1,-1.396770477E-1,3.579836777E-1
1.214606088E1,-2.108010054E-1,2.239365429E-1,-1.015138626E-1,3.238667988E-1
1.215061427E1,-2.044838369E-1,2.097907215E-1,-8.491611481E-2,3.050189059E-1
1.215516688E1,-2.296500206E-1,1.831912994E-1,-6.833362579E-2,3.016084690E-1
1.215972031E1,-2.336257696E-1,1.514915228E-1,-6.132411957E-2,2.851163435E-1
1.216427443E1,-2.403913140E-1,1.578259170E-1,-5.908298492E-2,2.935775929E-1
1.216882781E1,-2.284366488E-1,1.711331755E-1,-4.487705231E-2,2.889356609E-1
1.217338042E1,-2.144028544E-1,1.817902178E-1,-2.111816406E-2,2.818904825E-1
1.217793385E1,-2.365275025E-1,1.897462606E-1,9.789466858E-3,3.033887548E-1
1.218248802E1,-2.381026149E-1,2.172890007E-1,4.987049103E-2,3.261815920E-1
1.218704141E1,-2.423856854E-1,1.944739819E-1,4.454612732E-2,3.139351965E-1
1.219159401E1,-2.399740219E-1,1.834679097E-1,1.128520966E-1,3.224648830E-1
1.219614745E1,-2.143723369E-1,1.607093662E-1,1.118125916E-1,2.903188847E-1
1.220070156E1,-1.776431203E-1,1.453800946E-1,1.250600815E-1,2.614048088E-1
1.220525495E1,-1.653583646E-1,1.141350865E-1,1.168909073E-1,2.324514808E-1
1.220980755E1,-1.061852276E-1,9.805792570E-2,1.278285980E-1,1.929528695E-1
1.221436099E1,-9.306091070E-2,2.130132914E-2,1.316165924E-1,1.625946098E-1
1.221891510E1,-5.204135180E-2,-6.366342306E-3,1.852684021E-1,1.925440558E-1
1.222346854E1,-2.822369337E-2,-3.982320428E-2,2.575120926E-1,2.620972001E-1
1.222802109E1,-1.186072826E-2,-1.147770882E-1,2.983455658E-1,3.198820618E-1
1.223257453E1,-2.670705318E-3,-1.291215122E-1,3.768243790E-1,3.983417002E-1
1.223712870E1,-2.577781677E-3,-1.523337662E-1,4.688730240E-1,4.930052068E-1
1.224168208E1,-3.506308794E-2,-2.061815858E-1,5.933399200E-1,6.291204393E-1
1.224623469E1,-7.595413923E-2,-2.645143867E-1,6.763725281E-1,7.302168779E-1
1.225078813E1,-1.511640549E-1,-2.991338670E-1,7.064361572E-1,7.819102801E-1
1.225534224E1,-2.649731636E-1,-2.938237786E-1,7.242898941E-1,8.253114812E-1
1.225989562E1,-4.455752373E-1,-1.919976473E-1,6.920747757E-1,8.452028655E-1
1.226444823E1,-6.143193841E-1,-3.693315387E-2,6.007356644E-1,8.600207567E-1
1.226900167E1,-7.626379728E-1,1.548185647E-1,4.911756516E-1,9.202385486E-1
1.227355583E1,-7.848095298E-1,2.364929914E-1,3.826026917E-1,9.045660577E-1
1.227810922E1,-7.560650706E-1,2.524187565E-1,2.608299255E-1,8.386786451E-1
1.228266182E1,-6.344078779E-1,1.774576753E-1,1.615896225E-1,6.782888678E-1
1.228721526E1,-4.776888788E-1,1.075298041E-1,1.155548096E-1,5.030926731E-1
1.229176938E1,-2.883639336E-1,-1.421269774E-2,1.104154587E-1,3.091073155E-1
1.229632276E1,-1.046800017E-1,-8.758881688E-2,2.004146576E-1,2.424783260E-1
1.230087536E1,1.882272959E-2,-1.488355398E-1,3.396768570E-1,3.713309578E-1
1.230542880E1,1.086785197E-1,-2.220686078E-1,5.183115005E-1,5.742580420E-1
1.230998297E1,1.844166517E-1,-2.978718877E-1,6.837749481E-1,7.683002945E-1
1.231453635E1,2.300891280E-1,-3.813756406E-1,8.646154404E-1,9.725987075E-1
1.231908896E1,2.109010816E-1,-4.398493767E-1,1.010826111E0,1.122370780E0
1.232364240E1,2.014999390E-1,-5.070967078E-1,1.134511948E0,1.258914872E0
1.232819651E1,1.759321690E-1,-5.647071600E-1,1.247682571E0,1.380781700E0
1.233274990E1,1.367803812E-1,-6.227270365E-1,1.340904236E0,1.484763282E0
1.233730250E1,9.372299910E-2,-6.864236593E-1,1.392949104E0,1.555721263E0
1.234185594E1,6.154739857E-2,-8.236269951E-1,1.406992912E0,1.631495806E0
1.234641005E1,2.817517519E-2,-9.625630379E-1,1.320492744E0,1.634326323E0
1.235096349E1,-1.080048084E-2,-1.098405600E0,1.205234528E0,1.630705914E0
1.235551604E1,-5.267363787E-2,-1.133130312E0,1.025374413E0,1.529101534E0
1.236006953E1,-6.613093615E-2,-1.152696609E0,8.263854980E-1,1.419857657E0
1.236462365E1,-5.120104551E-2,-1.123321295E0,6.417589188E-1,1.294730392E0
1.236917703E1,-7.733052969E-2,-1.049501657E0,4.643287659E-1,1.150232560E0
1.237372964E1,-9.645509720E-2,-9.855985641E-1,2.510852814E-1,1.021641784E0
1.237828307E1,-1.272014976E-1,-8.690240979E-1,-1.228618622E-2,8.783701123E-1
1.238283719E1,-1.761255860E-1,-7.161576748E-1,-2.564382553E-1,7.808089497E-1
1.238739057E1,-2.048643827E-1,-5.317859054E-1,-4.598894119E-1,7.323004408E-1
1.239194318E1,-2.756492496E-1,-3.375963569E-1,-6.179008484E-1,7.561450042E-1
1.239649661E1,-3.242449164E-1,-9.533035755E-2,-7.639474869E-1,8.353672280E-1
1.240105078E1,-4.061074257E-1,8.265897632E-2,-9.457912445E-1,1.032606811E0
1.240560417E1,-4.238583744E-1,2.013045251E-1,-1.101186752E0,1.196992772E0
1.241015677E1,-3.928265572E-1,2.848963439E-1,-1.246802330E0,1.337906828E0
1.241471021E1,-3.593406677E-1,3.121040165E-1,-1.401698112E0,1.480301399E0
1.241926432E1,-3.145367205E-1,3.237165809E-1,-1.479775429E0,1.547081476E0
1.242381771E1,-2.686833739E-1,3.531383574E-1,-1.502599716E0,1.566749298E0
1.242837031E1,-2.270173132E-1,4.193505645E-1,-1.506072998E0,1.579761891E0
1.243292380E1,-1.853781641E-1,4.719472528E-1,-1.461517334E0,1.546975175E0
1.243747792E1,-1.775201559E-1,5.156046748E-1,-1.352265358E0,1.458075164E0
1.244203130E1,-1.465686560E-1,5.524320006E-1,-1.219017029E0,1.346352852E0
1.244658391E1,-9.739315510E-2,5.175765157E-1,-1.049879074E0,1.174570963E0
1.245113734E1,-7.059490681E-2,4.823746979E-1,-8.616609573E-1,9.900144420E-1
1.245569146E1,-4.202729464E-2,4.390416443E-1,-6.711702347E-1,8.031147757E-1
1.246024490E1,-2.830451727E-2,3.943118453E-1,-4.688863754E-1,6.133004240E-1
1.246479750E1,3.895223141E-3,3.120708168E-1,-2.715635300E-1,4.137029348E-1
1.246935094E1,2.116250992E-2,2.256148458E-1,-1.007175446E-1,2.479797053E-1
1.247390505E1,4.976576567E-2,1.110630035E-1,5.564212799E-2,1.338195374E-1
1.247845844E1,7.793277502E-2,-1.897811890E-4,1.736507416E-1,1.903368947E-1
1.248301104E1,1.442015767E-1,-1.700451970E-1,2.820425034E-1,3.595239039E-1
1.248756448E1,1.869027615E-1,-3.144388795E-1,3.712711334E-1,5.211973769E-1
1.249211859E1,2.662749290E-1,-4.571766257E-1,5.226049423E-1,7.436590151E-1
1.249667203E1,2.993250489E-1,-5.432760119E-1,6.283855438E-1,8.829567950E-1
1.250122464E1,3.203049302E-1,-6.277083158E-1,7.364263535E-1,1.019282469E0
1.250577807E1,3.515319824E-1,-6.841108203E-1,8.084325790E-1,1.115860916E0
1.251033219E1,3.912907243E-1,-7.269493937E-1,9.232511520E-1,1.238529992E0
1.251488557E1,3.877305388E-1,-7.560621500E-1,9.971342087E-1,1.310054035E0
1.251943818E1,3.892677426E-1,-7.642835379E-1,1.006179810E0,1.322140882E0
1.252399161E1,3.797804713E-1,-7.444075346E-1,9.623603821E-1,1.274563960E0
1.252854578E1,3.621242642E-1,-6.987950206E-1,8.895998001E-1,1.187786289E0
1.253309917E1,3.175317645E-1,-6.296342015E-1,7.783508301E-1,1.050283611E0
1.253765177E1,2.772637010E-1,-5.415741801E-1,6.047563553E-1,8.578508039E-1
1.254220521E1,2.508111596E-1,-4.629361629E-1,4.095506668E-1,6.670441345E-1
1.254675932E1,2.571613193E-1,-4.004352689E-1,1.808509827E-1,5.091045341E-1
1.255131271E1,2.481837869E-1,-3.512260318E-1,-8.841228485E-2,4.390576837E-1
1.255586531E1,2.307265401E-1,-2.813931108E-1,-3.455505371E-1,5.018186852E-1
1.256041875E1,2.140139937E-1,-2.144940495E-1,-5.881252289E-1,6.615897306E-1
1.256497292E1,2.357790470E-1,-1.097314358E-1,-8.113145828E-1,8.519765838E-1
1.256952630E1,2.116870880E-1,-5.416393280E-3,-9.983520508E-1,1.020562383E0
1.257407891E1,2.034228444E-1,8.388265967E-2,-1.156417847E0,1.177165830E0
1.257863234E1,1.838866472E-1,1.963473260E-1,-1.237689972E0,1.266587162E0
1.258318646E1,1.666327715E-1,2.787423432E-1,-1.266139984E0,1.307124414E0
1.258773984E1,1.891974807E-1,3.258600831E-1,-1.280056000E0,1.334362710E0
1.259229245E1,2.103852034E-1,3.755794764E-1,-1.284235954E0,1.354468111E0
1.259684588E1,2.057918310E-1,3.939886987E-1,-1.261967659E0,1.337961040E0
1.260140005E1,1.776718497E-1,4.069181681E-1,-1.244388580E0,1.321231479E0
1.260595344E1,1.235519052E-1,4.426684380E-1,-1.231520653E0,1.314482232E0
1.261050604E1,5.297487974E-2,4.745398164E-1,-1.225779533E0,1.315496043E0
1.261505948E1,1.122248173E-2,4.830439687E-1,-1.179390907E0,1.274527494E0
1.261961359E1,-2.824014425E-2,4.895621538E-1,-1.130649567E0,1.232411072E0
1.262416698E1,-1.108639836E-1,4.677665234E-1,-1.124975204E0,1.223382832E0
1.262871958E1,-1.384880245E-1,4.105314612E-1,-1.138423920E0,1.218082113E0
1.263327307E1,-1.922475398E-1,3.420908749E-1,-1.166186333E0,1.230437258E0
1.263782719E1,-1.979038119E-1,3.007593751E-1,-1.215415001E0,1.267618138E0
1.264238057E1,-2.292067409E-1,2.726169229E-1,-1.209598541E0,1.260945815E0
1.264693318E1,-2.404343933E-1,2.649877369E-1,-1.225279808E0,1.276455172E0
1.265148661E1,-1.906503141E-1,2.687879205E-1,-1.209838867E0,1.253915696E0
1.265604078E1,-1.966979504E-1,2.674990594E-1,-1.215893745E0,1.260413992E0
1.266059417E1,-1.720255017E-1,2.758625150E-1,-1.205177307E0,1.248256881E0
1.266514677E1,-1.330685616E-1,2.677998245E-1,-1.196832657E0,1.233625712E0
1.266970021E1,-8.918595314E-2,2.625562251E-1,-1.162187576E0,1.194809553E0
1.267425432E1,-4.744502902E-2,2.578484118E-1,-1.144290924E0,1.173941461E0
1.267880771E1,-1.490321755E-2,2.392809093E-1,-1.126402855E0,1.151633992E0
1.268336031E1,1.789206266E-2,2.333216071E-1,-1.082224846E0,1.107235167E0
1.268791375E1,6.777435541E-2,2.447817624E-1,-1.035691261E0,1.066380731E0
1.269246792E1,1.012673378E-1,2.283477783E-1,-1.015478134E0,1.045750268E0
1.269702130E1,1.519564986E-1,2.220643461E-1,-9.905052185E-1,1.026403400E0
1.270157391E1,1.839751601E-1,2.259211242E-1,-9.631700516E-1,1.006272211E0
1.270612734E1,2.235197425E-1,2.445682287E-1,-9.095754623E-1,9.680403997E-1
1.271068146E1,2.536284328E-1,2.539211810E-1,-8.369235992E-1,9.106286065E-1
1.271523490E1,2.738099694E-1,2.370404601E-1,-8.097467422E-1,8.870455826E-1
1.271978750E1,2.839064002E-1,2.441429198E-1,-7.730140686E-1,8.589291936E-1
1.272434094E1,3.219920397E-1,2.417309880E-1,-7.362880707E-1,8.391858359E-1
1.272889505E1,3.308387399E-1,2.439825535E-1,-6.876344681E-1,8.011385148E-1
1.273344844E1,3.464480042E-1,2.221652716E-1,-6.318559647E-1,7.540726674E-1
1.273800104E1,3.642604351E-1,2.217220962E-1,-6.024284363E-1,7.380829041E-1
1.274255448E1,3.485922813E-1,2.164482772E-1,-5.778169632E-1,7.086881389E-1
1.274710865E1,3.735746145E-1,2.015203834E-1,-5.293369293E-1,6.785027946E-1
1.275166203E1,3.581897020E-1,1.890779585E-1,-4.880962372E-1,6.342619914E-1
1.275621464E1,3.311676979E-1,1.791208237E-1,-4.899330139E-1,6.178921198E-1
1.276076807E1,3.499384522E-1,1.598128080E-1,-4.750471115E-1,6.112829231E-1
1.276532219E1,3.476430178E-1,1.407840550E-1,-4.554128647E-1,5.899802499E-1
1.276987557E1,3.220297694E-1,1.196455359E-1,-4.429922104E-1,5.605892660E-1
1.277442818E1,3.019216061E-1,1.082431078E-1,-4.258356094E-1,5.331127393E-1
1.277898167E1,2.827547193E-1,1.019503772E-1,-4.159069061E-1,5.131497493E-1
1.278353578E1,2.693655491E-1,1.078770161E-1,-4.227609634E-1,5.127592825E-1
1.278808917E1,2.569127679E-1,1.115041673E-1,-4.033632278E-1,4.910593072E-1
1.279264177E1,2.596216798E-1,1.177805960E-1,-3.672933578E-1,4.649517138E-1
1.279719521E1,2.223402858E-1,1.384822130E-1,-3.456363678E-1,4.336784808E-1
1.280174938E1,2.118639350E-1,1.401850134E-1,-3.335838318E-1,4.193045883E-1
1.280630276E1,1.731873751E-1,1.466932297E-1,-3.382959366E-1,4.073780937E-1
1.281085536E1,1.660392284E-1,1.818479151E-1,-3.454113007E-1,4.242011978E-1
1.281540880E1,1.543083191E-1,2.169302702E-1,-3.477468491E-1,4.379471092E-1
1.281996292E1,1.497232914E-1,2.374859601E-1,-3.357372284E-1,4.376484111E-1
1.282451630E1,1.376007795E-1,2.768826485E-1,-3.643579483E-1,4.778647194E-1
1.282906891E1,1.201117635E-1,3.040794730E-1,-3.881378174E-1,5.074860854E-1
1.283362240E1,1.161550879E-1,2.952988744E-1,-4.237937927E-1,5.294285678E-1
1.283817651E1,1.492723823E-1,3.128292561E-1,-4.163265228E-1,5.417307091E-1
1.284272990E1,1.679113507E-1,3.138723969E-1,-3.940372467E-1,5.310136110E-1
1.284728250E1,2.182150483E-1,3.271023631E-1,-4.050693512E-1,5.645307277E-1
1.285183594E1,2.831947207E-1,3.121276796E-1,-3.518505096E-1,5.490188698E-1
1.285639010E1,3.344140053E-1,2.977050841E-1,-2.894992828E-1,5.331705907E-1
1.286094349E1,3.507956862E-1,2.743878961E-1,-2.180948257E-1,4.958948316E-1
1.286549609E1,3.873731494E-1,2.682388425E-1,-1.400985718E-1,4.915665197E-1
1.287004953E1,4.133496881E-1,2.340268791E-1,-5.082607269E-2,4.777131298E-1
1.287460365E1,4.406788349E-1,1.931202412E-1,4.250144958E-2,4.830110105E-1
1.287915708E1,4.696274996E-1,1.195804477E-1,1.327228546E-1,5.024587824E-1
1.288370969E1,4.790570736E-1,3.262159228E-2,1.771402359E-1,5.117992880E-1
1.288826312E1,4.647148848E-1,-4.871803522E-2,2.259454727E-1,5.190228586E-1
1.289281724E1,4.273603559E-1,-1.222672462E-1,2.861814499E-1,5.286643316E-1
1.289737062E1,3.462265730E-1,-1.430502236E-1,3.245077133E-1,4.956222980E-1
1.290192323E1,1.816867590E-1,-1.400086284E-1,3.529434204E-1,4.209293913E-1
1.290647667E1,-5.617117882E-2,-1.117172837E-2,2.885284424E-1,2.941575614E-1
1.291103083E1,-2.817509174E-1,1.526379734E-1,2.341060638E-1,3.968470480E-1
1.291558422E1,-4.151366949E-1,2.686957121E-1,1.659231186E-1,5.215997914E-1
1.292013682E1,-4.672040641E-1,2.787275016E-1,1.173725128E-1,5.565473605E-1
1.292469026E1,-3.938835561E-1,1.768742949E-1,2.425479889E-2,4.324546996E-1
1.292924443E1,-2.888188958E-1,-9.563416243E-3,-3.948402405E-2,2.916621362E-1
1.293379781E1,-9.995591640E-2,-1.230591238E-1,-4.323387146E-2,1.643286366E-1
1.293835042E1,5.093842745E-2,-2.185240090E-1,-4.916667938E-2,2.297059604E-1
1.294290385E1,1.569488645E-1,-3.222164512E-1,5.902862549E-2,3.632365154E-1
1.294745797E1,2.233057022E-1,-3.560467660E-1,1.807403564E-1,4.574951505E-1
1.295201135E1,3.050767779E-1,-3.828669786E-1,3.917741776E-1,6.270135325E-1
1.295656396E1,3.457251787E-1,-3.798016310E-1,5.608234406E-1,7.604591439E-1
1.296111745E1,3.199765682E-1,-3.455050886E-1,7.214002609E-1,8.614970150E-1
1.296567156E1,2.998911142E-1,-2.998993695E-1,8.426742554E-1,9.433844460E-1
1.297022495E1,2.663200498E-1,-2.412731051E-1,9.225759506E-1,9.900936647E-1
1.297477755E1,2.283658981E-1,-2.649780512E-1,9.875602722E-1,1.047682988E0
1.297933099E1,2.281598449E-1,-3.398616314E-1,1.002175331E0,1.082551725E0
1.298388516E1,2.815522552E-1,-4.681439996E-1,1.011939049E0,1.149978746E0
1.298843854E1,3.640897870E-1,-6.070063710E-1,9.551916122E-1,1.188868842E0
1.299299115E1,4.185323715E-1,-7.423880696E-1,8.989114761E-1,1.238689321E0
1.299754458E1,4.120105505E-1,-8.104001284E-1,8.335847855E-1,1.233436118E0
1.300209875E1,3.830672503E-1,-8.474032283E-1,7.379045486E-1,1.187154528E0
1.300665214E1,3.556866050E-1,-8.537589908E-1,6.785516739E-1,1.147104943E0
1.301120474E1,3.107724190E-1,-8.439426422E-1,5.911617279E-1,1.076239224E0
1.301575818E1,2.743616104E-1,-8.551135659E-1,5.653772354E-1,1.061199756E0
1.302031229E1,2.232205868E-1,-8.595967889E-1,4.463090897E-1,9.939446027E-1
1.302486573E1,1.846216917E-1,-8.237618208E-1,2.794084549E-1,8.892343848E-1
1.302941833E1,1.354879141E-1,-7.567719817E-1,7.186508179E-2,7.721563295E-1
1.303397177E1,3.581547737E-2,-6.417728662E-1,-1.356906891E-1,6.569376861E-1
1.303852588E1,-6.141406298E-2,-4.615808129E-1,-3.217515945E-1,5.659970164E-1
1.304307927E1,-2.038283348E-1,-3.400344849E-1,-5.150108337E-1,6.499273804E-1
1.304763188E1,-3.411344290E-1,-1.952508688E-1,-7.273807526E-1,8.267879774E-1
1.305218536E1,-4.802347124E-1,-7.467585802E-2,-9.182214737E-1,1.038909302E0
1.305673948E1,-5.446616411E-1,8.126497269E-4,-1.073187828E0,1.203490373E0
1.306129286E1,-5.797554255E-1,4.610118270E-2,-1.218607903E0,1.350276599E0
1.306584547E1,-5.736714005E-1,4.258969426E-2,-1.323391914E0,1.443010366E0
1.307039891E1,-5.388075709E-1,3.662204742E-2,-1.435311317E0,1.533549266E0
1.307495307E1,-5.355599523E-1,4.071158171E-2,-1.520818710E0,1.612876761E0
1.307950646E1,-5.026576519E-1,1.932665706E-2,-1.541614532E0,1.621608338E0
1.308405906E1,-4.215829670E-1,1.806336641E-2,-1.483382225E0,1.542232573E0
1.308861250E1,-3.596464396E-1,1.998952031E-2,-1.350981712E0,1.398176215E0
1.309316661E1,-3.242697716E-1,-3.963291645E-3,-1.223362923E0,1.265615832E0
1.309772005E1,-3.154773116E-1,-8.918046951E-3,-1.074247360E0,1.119648542E0
1.310227266E1,-2.643263340E-1,-2.909064293E-2,-8.510885239E-1,8.916649325E-1
1.310682609E1,-2.690764070E-1,-2.940070629E-2,-6.041851044E-1,6.620469429E-1
1.311138021E1,-2.747465372E-1,-1.799076796E-2,-3.885755539E-1,4.762355389E-1
1.311593365E1,-2.432705164E-1,-3.145420551E-2,-2.018585205E-1,3.176740051E-1
1.312048625E1,-1.713132262E-1,-6.971812248E-2,-2.234077454E-2,1.863006932E-1
1.312503969E1,-1.397997141E-1,-1.499074697E-1,1.177721024E-1,2.364032099E-1
1.312959380E1,-8.255869150E-2,-2.266849279E-1,2.188472748E-1,3.257239994E-1
1.313414719E1,-2.508103848E-3,-3.167359233E-1,2.788572311E-1,4.220062690E-1
1.313869979E1,1.045750976E-1,-4.340700507E-1,3.076667786E-1,5.422283713E-1
1.314325328E1,1.837185621E-1,-5.164306164E-1,3.340501785E-1,6.419054552E-1
1.314780740E1,2.776443958E-1,-5.733740926E-1,3.509464264E-1,7.273291241E-1
1.315236078E1,3.247005343E-1,-6.215590239E-1,3.940362930E-1,8.043821588E-1
1.315691339E1,3.969574571E-1,-6.441846490E-1,4.749555588E-1,8.933822628E-1
1.316146682E1,4.501141906E-1,-6.271250844E-1,5.150213242E-1,9.279739330E-1
1.316602099E1,4.736908078E-1,-6.134318113E-1,6.117620468E-1,9.873876496E-1
1.317057438E1,5.273108482E-1,-5.619337559E-1,6.697053909E-1,1.020946417E0
1.317512698E1,5.726163983E-1,-5.325397849E-1,7.131328583E-1,1.058322557E0
1.317968042E1,5.651600361E-1,-4.822167158E-1,7.515211105E-1,1.056751062E0
1.318423458E1,5.487702489E-1,-4.559839964E-1,7.107324600E-1,1.007080345E0
1.318878797E1,5.312553644E-1,-3.987246156E-1,6.242551804E-1,9.115416126E-1
1.319334057E1,5.059003830E-1,-3.842745721E-1,5.207805634E-1,8.214709608E-1
1.319789401E1,4.751069546E-1,-3.596631289E-1,3.716592789E-1,7.022925346E-1
1.320244818E1,4.626160860E-1,-3.748559356E-1,2.295522690E-1,6.381417238E-1
1.320700156E1,4.491739273E-1,-3.744375110E-1,6.340789795E-2,5.882016900E-1
1.321155417E1,3.773791194E-1,-3.604543507E-1,-9.564781189E-2,5.305571059E-1
1.321610760E1,3.165670633E-1,-3.637987375E-1,-2.930097580E-1,5.642862264E-1
1.322066172E1,2.832357287E-1,-3.029494286E-1,-4.473314285E-1,6.100051158E-1
1.322521516E1,2.436131835E-1,-2.735612094E-1,-5.562334061E-1,6.660170572E-1
1.322976776E1,1.853106022E-1,-2.207868099E-1,-7.105312347E-1,7.667734152E-1
1.323432120E1,1.365379691E-1,-1.758766174E-1,-8.216896057E-1,8.513219190E-1
1.323887531E1,1.157791018E-1,-1.150975823E-1,-9.398813248E-1,9.539544845E-1
1.324342875E1,8.178943396E-2,-6.022626162E-2,-1.033977509E0,1.038954379E0
1.324798135E1,6.986480951E-2,1.952391863E-2,-1.127863884E0,1.130194327E0
1.325253479E1,4.601210356E-2,8.058109879E-2,-1.183280945E0,1.186913738E0
1.325708891E1,5.029946566E-2,1.274529994E-1,-1.212199211E0,1.219918534E0
1.326164229E1,3.664427996E-2,1.646923125E-1,-1.214621544E0,1.226283758E0
1.326619495E1,2.373009920E-2,1.897450984E-1,-1.247923851E0,1.262489706E0
1.327074839E1,1.832246780E-3,2.548648119E-1,-1.292965889E0,1.317846812E0
1.327530250E1,-2.921533585E-2,2.930231690E-1,-1.292386055E0,1.325510403E0
